Duplicate 1	Duplicate 2	Ka	Ks	Ka/Ks	P-Value
Glyma.02G084500	Glyma.09G177100	0.688075	4.18019	0.164604	1.01257e-38
Glyma.02G087200	Glyma.07G268100	0.475138	3.51044	0.13535	2.86062e-21
Glyma.02G087400	Glyma.U022100	0.456359	3.68406	0.123874	2.26203e-33
Glyma.02G087500	Glyma.20G198400	0.200937	1.02668	0.195715	2.33795e-27
Glyma.02G087600	Glyma.11G012400	0.452395	3.84651	0.117612	0
Glyma.02G087700	Glyma.10G193500	0.160265	0.534142	0.300042	1.05672e-09
Glyma.02G087800	Glyma.13G234000	0.562945	3.35142	0.167972	6.99307e-13
Glyma.02G087900	Glyma.09G235400	0.836356	4.22885	0.197774	7.31767e-31
Glyma.02G088200	Glyma.10G031100	0.604195	3.83632	0.157493	2.09508e-18
Glyma.02G088300	Glyma.13G001000	0.0221856	0.320948	0.0691253	5.00736e-28
Glyma.02G089600	Glyma.06G169600	0.5285	2.93733	0.179926	0
Glyma.02G089800	Glyma.20G221600	0.171165	0.357605	0.478644	0.076741
Glyma.02G092200	Glyma.07G170800	0.201687	0.445279	0.452945	0.000593668
Glyma.02G093300	Glyma.18G278000	0.286823	0.678658	0.422632	0.02634
Glyma.02G094000	Glyma.20G184300	0.716172	3.73878	0.191552	3.77715e-25
Glyma.02G097800	Glyma.10G276000	0.232642	0.64734	0.359381	0.000437748
Glyma.02G098400	Glyma.08G348900	0.305724	0.513219	0.595698	0.237938
Glyma.02G099000	Glyma.18G280800	0.0676033	0.0269606	2.50748	0.589125
Glyma.02G099400	Glyma.13G129000	0.162421	0.349952	0.464125	0.0106927
Glyma.02G101600	Glyma.07G109700	0.0592312	0.24887	0.238001	1.46341e-05
Glyma.02G102000	Glyma.02G071600	0.541017	4.60423	0.117504	3.82332e-77
Glyma.02G102100	Glyma.14G102800	0.438513	3.09726	0.141581	3.34881e-21
Glyma.02G103400	Glyma.03G060500	0.310015	3.93495	0.078785	5.74223e-37
Glyma.02G104000	Glyma.07G010700	0.099758	0.112128	0.889682	0.716324
Glyma.02G104100	Glyma.07G010700	0.0460731	0.0236765	1.94594	0.557051
Glyma.02G106400	Glyma.04G091400	0.208813	0.287431	0.72648	0.176064
Glyma.02G107600	Glyma.14G212300	0.605025	4.50774	0.134219	5.3108e-46
Glyma.02G110500	Glyma.02G030700	0.241191	0.447495	0.538981	2.11785e-05
Glyma.02G112300	Glyma.15G127100	0.254998	0.485948	0.524744	0.00350708
Glyma.02G114000	Glyma.18G278000	0.0564031	0.242682	0.232415	4.29304e-08
Glyma.02G116800	Glyma.10G271500	0.173348	1.46325	0.118467	3.10837e-08
Glyma.02G116900	Glyma.15G113300	0.176476	0.627623	0.281182	5.1845e-05
Glyma.02G118700	Glyma.20G145900	0.180317	0.567825	0.317557	1.19693e-05
Glyma.02G121900	Glyma.09G273300	0.479976	4.73383	0.101393	1.40707e-87
Glyma.02G122000	Glyma.18G215800	0.387301	4.49803	0.0861046	7.45128e-97
Glyma.02G122600	Glyma.14G000400	0.482431	3.58222	0.134674	2.83243e-45
Glyma.02G123300	Glyma.04G095800	0.0631051	0.296776	0.212635	6.19344e-10
Glyma.02G125600	Glyma.11G051600	0.119877	4.41202	0.0271704	8.51525e-168
Glyma.02G126000	Glyma.20G022500	0.357256	4.17481	0.0855744	2.47065e-60
Glyma.02G127500	Glyma.13G210800	0.128237	0.323725	0.396129	0.0148956
Glyma.02G128200	Glyma.16G030800	0.421475	4.26485	0.0988254	1.66287e-55
Glyma.02G128400	Glyma.15G101600	0.802491	2.96298	0.270839	1.42461e-11
Glyma.02G132600	Glyma.07G261600	0.294509	3.19078	0.0922998	1.04148e-27
Glyma.02G139100	Glyma.02G143100	0.291683	0.607449	0.480177	0.0839081
Glyma.02G141200	Glyma.10G032800	0.0433649	0.156815	0.276536	0.021004
Glyma.02G144500	Glyma.17G218700	0.716429	4.11442	0.174126	4.47559e-40
Glyma.02G149300	Glyma.06G192100	0.253944	1.51558	0.167555	2.23755e-38
Glyma.02G151300	Glyma.13G222600	0.0593959	0.478511	0.124127	1.11864e-06
Glyma.02G154200	Glyma.19G263100	0.558409	1.69576	0.329296	1.14707e-05
Glyma.02G156200	Glyma.08G105100	0.14299	1.99656	0.0716178	2.62747e-11
Glyma.02G156300	Glyma.05G170500	0.12074	0.146713	0.822965	0.456135
Glyma.02G156400	Glyma.05G162800	0.125799	0.403429	0.311825	4.22189e-06
Glyma.02G156500	Glyma.17G049300	0.573657	3.88605	0.14762	1.76679e-23
Glyma.02G156800	Glyma.02G012600	0.279966	1.05367	0.265706	4.61571e-15
Glyma.02G156900	Glyma.13G126900	0.061816	0.207877	0.297369	0.031798
Glyma.02G157000	Glyma.17G108500	0.226339	0.928247	0.243835	8.60891e-08
Glyma.02G157200	Glyma.08G102100	0.722983	2.41185	0.299763	5.86932e-11
Glyma.02G157300	Glyma.03G125000	0.162716	2.28748	0.071133	2.09179e-10
Glyma.02G157800	Glyma.19G127800	0.164474	0.808925	0.203324	5.61016e-26
Glyma.02G158000	Glyma.07G242500	0.279554	1.10899	0.252081	2.20514e-07
Glyma.02G158200	Glyma.16G114200	0.618326	3.37274	0.183331	1.2317e-14
Glyma.02G158400	Glyma.10G207300	0.213036	0.913227	0.233278	7.14462e-05
Glyma.02G158600	Glyma.05G142100	0.380468	0.342599	1.11053	0.580067
Glyma.02G158700	Glyma.14G072700	0.0970963	0.320052	0.303376	3.40756e-10
Glyma.02G159000	Glyma.10G207600	0.172928	0.693103	0.249498	9.82417e-06
Glyma.02G159100	Glyma.09G185800	0.375343	2.55032	0.147175	5.65545e-71
Glyma.02G159200	Glyma.11G248000	0.753094	2.40221	0.3135	5.48341e-10
Glyma.02G159600	Glyma.03G080400	0.0184477	0.0141303	1.30554	0.594963
Glyma.02G159900	Glyma.20G187400	0.152898	1.40403	0.1089	4.04795e-122
Glyma.02G160200	Glyma.10G042800	0.149396	0.419854	0.35583	0.000172526
Glyma.02G160400	Glyma.08G213800	0.518875	4.55301	0.113963	7.90732e-99
Glyma.02G160700	Glyma.20G010800	0.127466	0.120269	1.05984	0.867907
Glyma.02G160800	Glyma.04G021700	0.308867	0.550524	0.561042	0.435556
Glyma.02G161000	Glyma.08G126200	0.15711	0.19057	0.824425	0.5042
Glyma.02G161200	Glyma.19G149200	0.548977	3.52985	0.155524	2.27107e-26
Glyma.02G162100	Glyma.15G022900	0.10142	0.181808	0.557841	0.0601203
Glyma.02G162300	Glyma.14G104900	0.655411	3.94858	0.165987	4.48299e-30
Glyma.02G162600	Glyma.19G127000	0.150944	1.41555	0.106633	1.81161e-37
Glyma.02G162700	Glyma.16G016000	0.0583718	0.0728209	0.801581	0.516289
Glyma.02G162900	Glyma.05G156200	0.864139	3.99394	0.216363	5.86279e-32
Glyma.02G163200	Glyma.20G181400	0.105179	0.48765	0.215686	4.48413e-48
Glyma.02G163300	Glyma.01G184300	0.182229	4.46405	0.0408215	3.16716e-117
Glyma.02G163800	Glyma.19G130700	0.132737	0.704877	0.188312	3.7767e-44
Glyma.02G164300	Glyma.17G200700	0.854873	3.41072	0.250643	6.97681e-14
Glyma.02G164400	Glyma.10G276600	0.308496	1.95644	0.157682	2.2172e-60
Glyma.02G164500	Glyma.11G080200	0.0366716	0.0672944	0.544943	0.206927
Glyma.02G164800	Glyma.20G112100	0.571831	3.76522	0.151872	6.33685e-38
Glyma.02G164900	Glyma.05G046100	0.0286516	0.110592	0.259074	0.0147122
Glyma.02G165000	Glyma.20G189300	0.04513	0.510402	0.0884204	7.81983e-19
Glyma.02G165300	Glyma.20G189300	0.0455792	0.774718	0.0588333	3.43599e-18
Glyma.02G165400	Glyma.01G010400	1.06158	2.30473	0.460612	1.29578e-08
Glyma.02G165500	Glyma.20G183100	0.0932985	0.405402	0.230138	1.70334e-28
Glyma.02G165800	Glyma.10G066000	0.295142	4.14193	0.0712571	5.16867e-82
Glyma.02G166400	Glyma.10G035100	0.503926	3.6364	0.138578	1.76494e-15
Glyma.02G166600	Glyma.17G144400	0.0976669	0.0948967	1.02919	0.999555
Glyma.02G166700	Glyma.03G202700	0.109866	0.420065	0.261544	0.000462664
Glyma.02G167000	Glyma.10G239900	0.0803906	0.134933	0.595782	0.0668309
Glyma.02G167200	Glyma.13G119600	0.422213	0.52312	0.807105	0.270088
Glyma.02G167300	Glyma.15G134200	0.0845459	0.094176	0.897743	0.635092
Glyma.02G167700	Glyma.19G211000	0.547064	3.57545	0.153006	1.26936e-17
Glyma.02G168500	Glyma.16G195300	0.466133	2.63934	0.17661	1.27546e-07
Glyma.02G169300	Glyma.06G167900	0.046803	0.0999889	0.468082	0.239046
Glyma.02G169400	Glyma.07G263800	0.0268745	0.0573729	0.468418	0.283345
Glyma.02G169900	Glyma.18G283500	0.121797	0.16912	0.720178	0.469785
Glyma.02G170000	Glyma.09G004900	0.0511888	0.144172	0.355053	0.000125232
Glyma.02G170100	Glyma.07G263800	0.0800283	0.272515	0.293666	1.62773e-05
Glyma.02G170200	Glyma.18G260800	0.113607	0.267002	0.425492	0.0169981
Glyma.02G170600	Glyma.19G178600	0.227244	0.485222	0.468331	0.000187588
Glyma.02G170700	Glyma.18G208200	0.21537	0.592239	0.363654	5.59675e-06
Glyma.02G170800	Glyma.13G329500	0.427654	1.54081	0.277551	2.06169e-06
Glyma.02G171700	Glyma.15G167100	0.162646	0.212463	0.765527	0.178959
Glyma.02G171800	Glyma.17G166000	0.0937515	0.104339	0.898528	0.828956
Glyma.02G172000	Glyma.06G014700	0.0457248	0.179305	0.255011	0.000373146
Glyma.02G172300	Glyma.08G316100	0.0110154	0.0139634	0.788874	0.603486
Glyma.02G172500	Glyma.03G080400	0.0215603	0.0546496	0.39452	0.000306133
Glyma.02G173100	Glyma.10G090900	0.0516705	0.17974	0.287473	2.94059e-12
Glyma.02G173200	Glyma.08G043700	0.620548	3.96784	0.156394	2.66014e-29
Glyma.02G173800	Glyma.09G240200	0.0279874	0.0303676	0.921619	0.987824
Glyma.02G174000	Glyma.03G199800	0.248505	0.867331	0.286517	1.52566e-05
Glyma.02G174600	Glyma.10G191600	0.0428422	0.0748643	0.572265	0.188727
Glyma.02G174700	Glyma.10G191500	0.0760299	0.0735247	1.03407	0.920979
Glyma.02G175800	Glyma.07G211800	0.0620779	0.0833331	0.744937	0.517527
Glyma.02G175900	Glyma.01G158100	0.138348	0.407245	0.339718	1.15615e-08
Glyma.02G176300	Glyma.03G165000	0.42063	1.37463	0.305995	2.61459e-14
Glyma.02G176500	Glyma.19G144900	0.158085	0.732316	0.21587	2.45454e-12
Glyma.02G177200	Glyma.04G250900	0.103994	0.149138	0.6973	0.359587
Glyma.02G177400	Glyma.14G099700	0.0620405	0.087781	0.706765	0.445971
Glyma.02G177700	Glyma.07G119100	0.0313857	0.0712719	0.440365	0.146425
Glyma.02G178000	Glyma.12G086100	0.118971	0.0884431	1.34517	0.626072
Glyma.02G178200	Glyma.16G077500	0.0975936	0.129914	0.751217	0.399454
Glyma.02G178300	Glyma.15G160400	0.182665	0.589684	0.309769	8.77225e-22
Glyma.02G179000	Glyma.11G108800	0.269871	0.870036	0.310184	2.44726e-06
Glyma.02G179200	Glyma.10G094000	0.0184437	0.0632898	0.291416	0.227287
Glyma.02G180400	Glyma.01G082400	0.101347	0.16519	0.613521	0.269231
Glyma.02G181000	Glyma.04G250900	0.0268867	0.0112273	2.39476	0.594892
Glyma.02G182500	Glyma.02G307300	0.296251	1.82315	0.162493	1.21921e-29
Glyma.02G182700	Glyma.08G254300	0.63937	4.48923	0.142423	7.56132e-56
Glyma.02G183700	Glyma.19G240700	0.00630454	0.0299371	0.210593	0.0484921
Glyma.02G183800	Glyma.18G218600	0.108595	0.369282	0.294071	0.0166868
Glyma.02G183900	Glyma.05G165900	0.0873986	0.114243	0.765025	0.449054
Glyma.02G184200	Glyma.10G107900	0.0915977	0.186353	0.491527	0.000120761
Glyma.02G184400	Glyma.08G048800	0.505788	0.817699	0.61855	0.11061
Glyma.02G184800	Glyma.13G336100	0.0518111	0.0481173	1.07677	0.99957
Glyma.02G185000	Glyma.17G046900	0.785052	4.4873	0.17495	8.10305e-38
Glyma.02G185100	Glyma.02G283500	0.565959	4.24087	0.133453	8.58084e-47
Glyma.02G186400	Glyma.01G069000	0.0951584	0.1165	0.81681	0.64394
Glyma.02G186500	Glyma.10G183300	0.0608438	0.0870881	0.698647	0.475076
Glyma.02G187200	Glyma.18G190500	0.385367	1.42943	0.269594	3.07567e-14
Glyma.02G187600	Glyma.12G221800	0.101529	0.236804	0.428745	0.0185787
Glyma.02G187700	Glyma.10G225500	0.155475	0.400381	0.388319	0.00123045
Glyma.02G187800	Glyma.16G208700	0.0309554	0.79777	0.0388024	9.23193e-14
Glyma.02G187900	Glyma.20G119300	0.0604113	0.0642663	0.940015	0.849941
Glyma.02G188000	Glyma.13G211000	0.692178	1.6558	0.418033	1.06809e-09
Glyma.02G188100	Glyma.08G042400	0.41541	0.999198	0.415744	0.0382369
Glyma.02G188400	Glyma.15G168500	0.0655093	0.0596776	1.09772	0.999836
Glyma.02G188700	Glyma.03G128600	0.0821923	1.86606	0.044046	2.15662e-98
Glyma.02G188800	Glyma.13G364900	0.279257	0.628254	0.444497	0.0161166
Glyma.02G189200	Glyma.07G033700	0.0879841	0.162628	0.541013	0.137747
Glyma.02G189300	Glyma.08G097800	0.211558	1.8576	0.113888	7.23838e-06
Glyma.02G189400	Glyma.16G111900	0.0635456	0.0614701	1.03376	0.880127
Glyma.02G189600	Glyma.10G037900	0.524122	4.34733	0.120562	1.25772e-82
Glyma.02G189700	Glyma.14G041100	0.178566	0.286749	0.622723	0.199935
Glyma.02G189800	Glyma.13G284100	0.0678632	0.0823842	0.82374	0.412457
Glyma.02G190000	Glyma.03G130900	0.0818141	0.623072	0.131308	1.3072e-56
Glyma.02G190100	Glyma.04G246400	0.0213402	NA	NA	NA
Glyma.02G190500	Glyma.10G090900	0.0821363	0.27629	0.297283	1.08274e-17
Glyma.02G190600	Glyma.07G248900	0.844854	4.02103	0.210109	8.761e-20
Glyma.02G191000	Glyma.18G056100	0.193952	0.814324	0.238176	4.96361e-06
Glyma.02G191100	Glyma.04G191800	0.655901	3.85157	0.170294	4.48234e-28
Glyma.02G191200	Glyma.15G075600	0.0784394	0.195969	0.400265	0.0023461
Glyma.02G191500	Glyma.02G251400	0.371734	4.37561	0.0849559	2.81024e-72
Glyma.02G191600	Glyma.09G248300	0.60468	3.8073	0.158821	2.70009e-16
Glyma.02G192000	Glyma.20G010600	0.0594685	0.0994265	0.598115	0.0999062
Glyma.02G192100	Glyma.03G071400	0.248586	1.34067	0.18542	6.05586e-09
Glyma.02G192200	Glyma.19G261500	0.777249	3.99737	0.19444	4.67755e-18
Glyma.02G193100	Glyma.20G072800	0.0282444	0.0600901	0.470034	0.0071775
Glyma.02G193500	Glyma.08G026200	0.0671646	0.0459669	1.46115	0.553591
Glyma.02G193600	Glyma.18G077300	0.151952	0.140619	1.08059	0.64676
Glyma.02G194100	Glyma.09G177500	0.110201	0.143208	0.769521	0.377187
Glyma.02G194300	Glyma.10G086400	0.201974	1.50358	0.134328	7.90623e-11
Glyma.02G194500	Glyma.17G228900	0.182134	0.253292	0.71907	0.39981
Glyma.02G194600	Glyma.15G054300	0.0610883	0.239756	0.254794	1.91959e-06
Glyma.02G194700	Glyma.11G009100	0.0874447	0.0590829	1.48003	0.442069
Glyma.02G195800	Glyma.15G073200	0.11649	0.176519	0.659931	0.468275
Glyma.02G196000	Glyma.19G033100	0.211403	0.702818	0.300794	3.70022e-30
Glyma.02G196100	Glyma.13G053300	0.00784364	0.0182335	0.430177	0.189913
Glyma.02G196600	Glyma.05G008600	0.0888961	0.18657	0.476474	0.0499351
Glyma.02G197700	Glyma.06G135200	0.245891	0.667506	0.368373	8.96077e-05
Glyma.02G198500	Glyma.02G228500	0.110238	0.174299	0.632463	0.196184
Glyma.02G198600	Glyma.13G106300	0.066208	0.0954043	0.693974	0.313055
Glyma.02G198800	Glyma.04G179100	0.19173	0.210856	0.909294	0.707297
Glyma.02G199400	Glyma.02G202900	0.0209226	0.0720699	0.29031	0.0167022
Glyma.02G201700	Glyma.08G074400	0.0698935	0.0557755	1.25312	0.585563
Glyma.02G201800	Glyma.12G102800	0.478354	4.35775	0.109771	1.75231e-73
Glyma.02G204400	Glyma.17G223300	0.491836	3.08283	0.159541	2.95132e-08
Glyma.02G205300	Glyma.19G182900	0.424848	0.702623	0.60466	0.116612
Glyma.02G207200	Glyma.18G182600	0.52463	2.49869	0.209962	9.46893e-06
Glyma.02G209700	Glyma.10G137700	0.0450115	0.315605	0.14262	6.33115e-05
Glyma.02G209800	Glyma.07G168100	0.494311	0.970851	0.509152	0.021526
Glyma.02G209900	Glyma.19G261100	0.056523	0.171819	0.328969	0.00882369
Glyma.02G214200	Glyma.10G016000	0.0737663	0.0690716	1.06797	0.999778
Glyma.02G215400	Glyma.15G193200	0.0435987	0.0431179	1.01115	0.999514
Glyma.02G215700	Glyma.02G027700	0.174473	0.437856	0.398472	8.99673e-06
Glyma.02G216400	Glyma.08G188000	0.123397	0.237006	0.520648	5.04698e-05
Glyma.02G218800	Glyma.05G153700	0.373299	1.64618	0.226766	1.07656e-30
Glyma.02G223000	Glyma.08G046300	0.431622	4.29804	0.100423	7.1877e-73
Glyma.02G225100	Glyma.05G175100	0.191198	0.627592	0.304653	7.56403e-06
Glyma.02G235300	Glyma.20G007000	0.378385	1.71092	0.221159	8.99689e-37
Glyma.02G238100	Glyma.09G118600	0.0129018	0.0190127	0.67859	0.538334
Glyma.02G238200	Glyma.14G122600	0.0304478	0.119125	0.255595	6.50177e-10
Glyma.02G238900	Glyma.17G026300	0.551071	3.40976	0.161616	1.14381e-20
Glyma.02G241300	Glyma.18G028000	0.82417	4.43888	0.185671	1.93179e-19
Glyma.02G242300	Glyma.14G004200	0.160533	0.417091	0.384888	6.06298e-05
Glyma.02G242800	Glyma.14G212100	0.0145403	0.0951332	0.152842	2.8332e-06
Glyma.02G251300	Glyma.15G058600	0.68394	3.34496	0.204469	1.3616e-14
Glyma.02G252400	Glyma.09G203000	0.026846	0.0313353	0.856732	0.705975
Glyma.02G256500	Glyma.08G321100	0.493152	2.31635	0.212901	5.4125e-15
Glyma.02G261300	Glyma.14G055800	0.068942	0.203985	0.337976	0.0352875
Glyma.02G263300	Glyma.01G164000	0.445805	4.12577	0.108054	2.29162e-50
Glyma.02G264200	Glyma.13G225900	0.579815	4.39636	0.131885	4.21459e-40
Glyma.02G266400	Glyma.10G001800	0.438922	3.52103	0.124657	3.10495e-32
Glyma.02G269600	Glyma.14G077700	0.62824	4.59344	0.136769	6.10401e-46
Glyma.02G270100	Glyma.13G027300	0.163675	0.810644	0.201908	1.89022e-37
Glyma.02G270200	Glyma.10G083300	0.499332	2.90163	0.172087	5.14737e-12
Glyma.02G273600	Glyma.08G073800	0.476141	3.91745	0.121544	1.24086e-33
Glyma.02G273800	Glyma.17G100700	0.306422	4.26535	0.0718398	2.4616e-76
Glyma.02G273900	Glyma.01G226300	0.680705	4.59607	0.148106	2.80068e-18
Glyma.02G276900	Glyma.01G173000	0.142037	0.268828	0.528358	0.010417
Glyma.02G277500	Glyma.17G037200	0.0811413	0.521258	0.155664	1.06145e-11
Glyma.02G278100	Glyma.11G222600	0.187626	1.36268	0.137689	2.04645e-08
Glyma.02G280500	Glyma.17G253900	0.72986	4.34338	0.168039	1.21716e-35
Glyma.02G284700	Glyma.16G115600	0.0388711	0.0730639	0.532015	0.0130941
Glyma.02G286700	Glyma.16G014100	0.680948	1.26049	0.540225	0.000173782
Glyma.02G290000	Glyma.05G220500	0.619234	4.38692	0.141155	3.53976e-29
Glyma.02G292000	Glyma.05G189700	0.149576	0.194199	0.770222	0.615656
Glyma.02G294300	Glyma.18G073100	0.357134	3.589	0.0995078	1.8476e-45
Glyma.02G294400	Glyma.18G301600	0.071641	0.12412	0.577191	0.0917334
Glyma.02G296100	Glyma.20G044200	0.0433059	0.197971	0.218749	0.000535928
Glyma.02G296600	Glyma.14G194100	0.318327	1.77968	0.178868	3.0122e-59
Glyma.02G297500	Glyma.10G187900	0.224934	0.287441	0.782538	0.397584
Glyma.02G298100	Glyma.15G122200	0.542081	1.44545	0.375026	0.00189371
Glyma.02G300700	Glyma.14G013400	0.0547978	0.0514751	1.06455	0.975604
Glyma.02G300900	Glyma.11G119200	0.212818	0.634023	0.335662	0.000434556
Glyma.02G301300	Glyma.14G012800	0.0798076	0.199343	0.400354	0.0213815
Glyma.02G309300	Glyma.03G181600	0.142154	1.36526	0.104122	1.50785e-103
Glyma.02G309800	Glyma.14G192800	0.488846	4.32468	0.113036	8.83527e-53
Glyma.02G311400	Glyma.14G001200	0.0768127	0.123064	0.624169	0.211834
Glyma.03G000200	Glyma.15G042600	0.325001	4.41432	0.0736244	3.60356e-67
Glyma.03G000300	Glyma.02G118600	0.034268	0.0563641	0.607976	0.100676
Glyma.03G001000	Glyma.16G221400	0.0450651	0.0869783	0.518119	0.0260326
Glyma.03G001200	Glyma.03G014900	0.692809	4.21269	0.164458	3.25035e-64
Glyma.03G001300	Glyma.16G022100	0.574803	4.26301	0.134835	6.61311e-32
Glyma.03G002400	Glyma.07G107700	0.00769197	0.110822	0.0694081	3.31075e-21
Glyma.03G002500	Glyma.11G126300	0.557031	4.51201	0.123455	1.53177e-38
Glyma.03G002600	Glyma.12G198700	0.727866	4.28513	0.169859	3.56884e-25
Glyma.03G004600	Glyma.14G170800	0.33873	2.52621	0.134086	9.04803e-30
Glyma.03G004700	Glyma.08G231900	0.0277472	0.0600059	0.462407	0.255714
Glyma.03G006000	Glyma.08G039600	0.632783	4.42774	0.142913	6.83232e-57
Glyma.03G006200	Glyma.19G120000	0.0660989	0.392017	0.168613	2.01473e-14
Glyma.03G006500	Glyma.03G041500	1.01727	1.6966	0.599593	0.00169672
Glyma.03G008400	Glyma.09G248300	0.649702	4.23736	0.153327	1.54662e-24
Glyma.03G009400	Glyma.02G247900	0.666921	3.22789	0.206612	3.74718e-13
Glyma.03G010200	Glyma.03G012600	0.0607538	0.0345891	1.75644	0.248639
Glyma.03G010400	Glyma.09G260700	0.111707	0.539059	0.207226	8.05064e-07
Glyma.03G011300	Glyma.10G179200	0.0733578	0.284298	0.258031	2.67662e-05
Glyma.03G012100	Glyma.11G050600	0.211883	0.38782	0.546344	0.0327019
Glyma.03G012300	Glyma.14G142800	0.166518	0.539486	0.30866	8.50011e-24
Glyma.03G013800	Glyma.07G073400	0.0391977	0.0847461	0.462531	0.100882
Glyma.03G015300	Glyma.18G068000	0.315504	1.02129	0.308927	3.2055e-05
Glyma.03G020000	Glyma.07G081800	0.452703	1.48982	0.303865	7.86479e-10
Glyma.03G020300	Glyma.03G021700	0.365985	0.873563	0.418957	0.0032101
Glyma.03G020400	Glyma.03G021600	0.00712937	0.022654	0.314708	0.0171967
Glyma.03G021000	Glyma.07G019100	0.997287	4.40725	0.226284	1.99898e-22
Glyma.03G021300	Glyma.10G279200	0.159366	0.306311	0.520275	0.00099607
Glyma.03G023700	Glyma.03G027200	0.162652	0.586986	0.277097	1.09005e-29
Glyma.03G024700	Glyma.07G218800	0.0237765	0.0704882	0.337312	0.0813614
Glyma.03G025100	Glyma.09G255000	0.0992648	0.27825	0.356747	0.00161184
Glyma.03G025300	Glyma.06G126100	0.144112	0.477892	0.301558	0.000673093
Glyma.03G026700	Glyma.08G213800	0.640926	4.46584	0.143517	1.51983e-32
Glyma.03G028700	Glyma.16G033600	0.578223	1.817	0.31823	1.22495e-18
Glyma.03G029300	Glyma.09G215300	0.32532	0.504874	0.64436	0.154281
Glyma.03G030700	Glyma.16G153200	0.0336378	0.0220787	1.52354	0.803257
Glyma.03G033100	Glyma.11G210400	0.184904	0.350195	0.528004	0.000104672
Glyma.03G034600	Glyma.02G155000	0.51519	1.93866	0.265746	8.78155e-19
Glyma.03G038000	Glyma.07G199200	0.0247613	0.0237901	1.04082	0.903991
Glyma.03G038900	Glyma.01G131500	0.436926	0.807547	0.541054	0.0154888
Glyma.03G039900	Glyma.15G271800	0.10814	0.122562	0.882329	0.619225
Glyma.03G040200	Glyma.16G054200	0.0520951	0.0281756	1.84895	0.489613
Glyma.03G042000	Glyma.05G237000	0.0952029	0.177471	0.536441	0.0146063
Glyma.03G044700	Glyma.06G130100	0.230628	0.365623	0.630782	0.109847
Glyma.03G045900	Glyma.04G115800	0.10588	0.147508	0.717795	0.661153
Glyma.03G046100	Glyma.08G044100	0.195983	0.321436	0.609711	0.0373322
Glyma.03G046900	Glyma.02G246000	0.177715	0.395905	0.448882	0.00782886
Glyma.03G047600	Glyma.12G218200	0.478731	0.588324	0.81372	0.543274
Glyma.03G047800	Glyma.20G000700	0.0792738	0.301381	0.263035	8.67065e-05
Glyma.03G048000	Glyma.04G176500	0.318282	1.126	0.282667	0.000459417
Glyma.03G048100	Glyma.19G136900	0.112589	0.0852258	1.32107	0.188855
Glyma.03G048200	Glyma.19G136900	0.0683994	0.108744	0.628993	0.00511304
Glyma.03G048300	Glyma.19G136900	0.103717	0.151918	0.682721	0.0225187
Glyma.03G048400	Glyma.07G262600	0.199142	0.396116	0.502736	0.0109074
Glyma.03G049100	Glyma.01G125300	0.287562	0.785975	0.365867	1.49169e-21
Glyma.03G049200	Glyma.04G225700	0.119106	0.0819466	1.45346	0.436478
Glyma.03G049900	Glyma.20G207500	0.0121948	0.0725887	0.167999	0.0178741
Glyma.03G050900	Glyma.15G095400	0.347582	1.00245	0.346732	0.00043843
Glyma.03G051800	Glyma.07G040400	0.0689141	0.0955937	0.720906	0.4711
Glyma.03G051900	Glyma.20G010800	0.178192	0.210363	0.847071	0.639728
Glyma.03G052000	Glyma.08G321100	0.528238	1.81705	0.290712	1.11078e-11
Glyma.03G052100	Glyma.10G239900	0.0222691	0.0344797	0.645861	0.162978
Glyma.03G052700	Glyma.15G263500	0.186593	0.420179	0.444079	0.0139061
Glyma.03G054700	Glyma.13G351900	0.44776	2.02523	0.221091	0.000836183
Glyma.03G055700	Glyma.12G042600	0.451465	1.17554	0.384051	0.00444808
Glyma.03G057000	Glyma.07G009800	0.101394	0.188896	0.536775	0.00611261
Glyma.03G057200	Glyma.10G251500	0.149222	0.153188	0.974106	0.89027
Glyma.03G057900	Glyma.12G022300	0.0235574	0.0652833	0.360848	0.103295
Glyma.03G058400	Glyma.19G171700	0.187059	0.520806	0.359172	8.60711e-07
Glyma.03G059000	Glyma.14G142800	0.077379	0.125767	0.615257	0.0170548
Glyma.03G059100	Glyma.04G250600	0.0672418	0.108436	0.620105	0.326322
Glyma.03G059300	Glyma.02G029600	0.139595	0.294129	0.474606	0.0528287
