Duplicate 1	Duplicate 2	Ka	Ks	Ka/Ks	P-Value
Glyma.03G122900	Glyma.03G123000	0.147007	0.557401	0.263738	4.38684e-25
Glyma.03G125400	Glyma.03G125500	0.0470284	0.134315	0.350136	6.45103e-06
Glyma.03G125500	Glyma.03G125600	0.111193	0.346173	0.321206	1.63286e-12
Glyma.03G126600	Glyma.03G126700	0.401614	1.60368	0.250433	6.24837e-11
Glyma.03G126700	Glyma.03G126800	0.364733	1.8703	0.195013	1.01039e-23
Glyma.03G126800	Glyma.03G126900	0.107473	0.353136	0.304339	1.28538e-08
Glyma.03G130100	Glyma.03G130200	0.555204	1.66453	0.33355	6.19633e-17
Glyma.03G132600	Glyma.03G132700	0.15057	0.994055	0.151471	3.74816e-14
Glyma.03G135200	Glyma.03G135300	0.101688	0.263553	0.385836	1.54777e-07
Glyma.03G135300	Glyma.03G135400	0.248196	3.83113	0.0647839	1.58073e-38
Glyma.03G137700	Glyma.03G137800	0.164805	0.246129	0.669586	0.0600819
Glyma.03G142000	Glyma.03G142100	0.200015	2.08611	0.0958795	1.07231e-39
Glyma.03G142200	Glyma.03G142300	0.00682592	0.347839	0.0196238	5.41896e-12
Glyma.03G142600	Glyma.03G142700	0.0507361	0.231623	0.219046	5.38372e-19
Glyma.03G144200	Glyma.03G144300	0.00896835	0.0242305	0.370126	0.0965317
Glyma.03G145300	Glyma.03G145400	0.776206	3.76501	0.206163	0
Glyma.03G147700	Glyma.03G147800	0.246	0.970762	0.253409	8.9573e-11
Glyma.03G147800	Glyma.03G147900	0.204722	0.475557	0.43049	7.05596e-05
Glyma.03G149000	Glyma.03G149100	0.0784073	0.626491	0.125153	3.36559e-23
Glyma.03G149200	Glyma.03G149300	0.0563056	0.145274	0.387581	4.61884e-05
Glyma.03G150400	Glyma.03G150500	0.256104	0.278583	0.919307	0.780665
Glyma.03G152400	Glyma.03G152500	0.111416	0.295934	0.376489	0.00229796
Glyma.03G154400	Glyma.03G154500	0.15407	0.21888	0.703904	0.0691895
Glyma.03G160100	Glyma.03G160200	0.0762229	0.439993	0.173237	3.91954e-30
Glyma.03G160200	Glyma.03G160300	0.0918079	0.419913	0.218635	7.91287e-24
Glyma.03G161400	Glyma.03G161500	0.473685	3.57134	0.132635	1.18806e-18
Glyma.03G165000	Glyma.03G165100	0.282815	1.72714	0.163748	1.67628e-51
Glyma.03G165700	Glyma.03G165800	0.0947284	0.166409	0.569249	4.26215e-05
Glyma.03G166200	Glyma.03G166300	0.114974	0.171252	0.671375	0.0224055
Glyma.03G168000	Glyma.03G168100	0.0899066	0.300035	0.299654	7.12341e-30
Glyma.03G168100	Glyma.03G168200	0.0867566	0.21247	0.408323	4.20177e-15
Glyma.03G169300	Glyma.03G169400	0.243443	1.176	0.20701	1.80722e-23
Glyma.03G170100	Glyma.03G170200	0.26579	0.489282	0.543224	0.0354516
Glyma.03G170400	Glyma.03G170500	0.208466	0.214859	0.970244	0.942079
Glyma.03G171500	Glyma.03G171600	0.22318	2.26857	0.0983791	3.80303e-46
Glyma.03G173100	Glyma.03G173200	0.31905	1.40132	0.227677	5.39499e-12
Glyma.03G174700	Glyma.03G174800	0.189035	0.800036	0.236284	1.3984e-07
Glyma.03G179900	Glyma.03G180000	0.0714607	0.185805	0.384602	0.000135074
Glyma.03G181600	Glyma.03G181700	0.00313511	0.0324217	0.096698	3.98404e-07
Glyma.03G183000	Glyma.03G183100	0.314399	1.30717	0.240518	8.50838e-09
Glyma.03G183100	Glyma.03G183200	0.411205	3.11661	0.13194	7.51764e-12
Glyma.03G184600	Glyma.03G184700	0.427884	0.925136	0.46251	4.53625e-05
Glyma.03G185000	Glyma.03G185100	0.135394	0.37415	0.36187	9.73847e-07
Glyma.03G185500	Glyma.03G185600	0.067567	0.188728	0.358013	6.25983e-05
Glyma.03G186900	Glyma.03G187000	0.0774472	0.211128	0.366825	3.82694e-08
Glyma.03G187200	Glyma.03G187300	0.145567	0.304704	0.477731	2.31798e-05
Glyma.03G187300	Glyma.03G187400	0.128284	0.23449	0.547078	0.00137469
Glyma.03G187400	Glyma.03G187500	0.163484	0.408511	0.400196	1.36672e-09
Glyma.03G192600	Glyma.03G192700	0.127379	0.458977	0.277528	4.43725e-24
Glyma.03G192700	Glyma.03G192800	0.113615	0.630559	0.180182	6.51543e-16
Glyma.03G194100	Glyma.03G194200	0.312323	4.1941	0.0744673	3.2211e-66
Glyma.03G199300	Glyma.03G199400	0.145236	0.346575	0.419061	2.02021e-05
Glyma.03G201000	Glyma.03G201100	0.315953	3.51661	0.089846	4.41364e-38
Glyma.03G201100	Glyma.03G201200	0.113041	0.469836	0.240596	6.06522e-09
Glyma.03G201200	Glyma.03G201300	0.0556895	0.382799	0.14548	6.19708e-10
Glyma.03G201300	Glyma.03G201400	0.0626472	0.212558	0.294729	0.000117343
Glyma.03G201400	Glyma.03G201500	0.0883409	0.25071	0.352362	0.000378087
Glyma.03G208100	Glyma.03G208200	0.0549661	0.271466	0.202479	9.46205e-11
Glyma.03G215900	Glyma.03G216000	0.111718	0.823206	0.135711	4.57788e-48
Glyma.03G222600	Glyma.03G222700	0.255281	1.3496	0.189153	2.06714e-21
Glyma.03G232400	Glyma.03G232500	0.571941	3.66315	0.156134	8.61836e-17
Glyma.03G232500	Glyma.03G232600	0.47114	3.32545	0.141677	9.08793e-20
Glyma.03G233800	Glyma.03G233900	0.458234	2.13737	0.214391	8.1146e-12
Glyma.03G234400	Glyma.03G234500	0.270938	1.19104	0.227479	9.3144e-07
Glyma.03G238800	Glyma.03G238900	0.0799072	0.319831	0.249842	1.66252e-10
Glyma.03G242100	Glyma.03G242200	0.0618242	0.209051	0.295737	3.41017e-12
Glyma.03G244300	Glyma.03G244400	0.305373	1.41939	0.215144	2.71542e-29
Glyma.03G248400	Glyma.03G248500	0.107605	0.315004	0.3416	2.64161e-06
Glyma.03G248500	Glyma.03G248600	0.150566	0.686195	0.219421	1.88774e-18
Glyma.03G248600	Glyma.03G248700	0.117886	0.210684	0.559542	0.00810789
Glyma.03G257000	Glyma.03G257100	0.154223	0.217824	0.708018	0.0599465
Glyma.04G003300	Glyma.04G003400	0.233515	0.91934	0.254003	5.4301e-09
Glyma.04G005900	Glyma.04G006000	0.143382	0.220986	0.648827	0.120859
Glyma.04G006400	Glyma.04G006500	0.0611436	0.0927193	0.659448	0.371321
Glyma.04G006700	Glyma.04G006800	0.0727863	0.201243	0.361683	0.00765193
Glyma.04G006800	Glyma.04G006900	0.0976321	0.257034	0.37984	0.0087604
Glyma.04G012100	Glyma.04G012200	0.0363599	0.246181	0.147696	1.11539e-09
Glyma.04G014700	Glyma.04G014800	0.0178156	0.174022	0.102376	1.94858e-14
Glyma.04G021300	Glyma.04G021400	0.0900092	0.235205	0.382685	0.000133042
Glyma.04G022300	Glyma.04G022400	0.206114	0.394191	0.522877	3.02048e-07
Glyma.04G022400	Glyma.04G022500	0.252474	0.42154	0.598933	4.33267e-05
Glyma.04G022500	Glyma.04G022600	0.140679	0.30055	0.468073	7.18187e-07
Glyma.04G022800	Glyma.04G022900	0.30902	2.4303	0.127153	4.97553e-41
Glyma.04G022900	Glyma.04G023000	0.209025	1.33387	0.156706	1.3824e-15
Glyma.04G023300	Glyma.04G023400	0.0111392	0.328464	0.033913	1.15212e-18
Glyma.04G030700	Glyma.04G030800	0.0409748	0.229854	0.178265	2.52357e-08
Glyma.04G033900	Glyma.04G034000	0.0198391	0.049285	0.402539	0.0656602
Glyma.04G035400	Glyma.04G035500	0.156066	0.449844	0.346934	4.03994e-06
Glyma.04G037800	Glyma.04G037900	0.188045	0.64994	0.289326	8.95874e-06
Glyma.04G039700	Glyma.04G039800	0.0109388	0.020611	0.530725	0.133431
Glyma.04G039900	Glyma.04G040000	0.161513	0.625713	0.258126	2.5746e-17
Glyma.04G040200	Glyma.04G040300	0.118203	0.393453	0.300424	6.30774e-15
Glyma.04G040300	Glyma.04G040400	0.115284	0.418153	0.275699	1.33267e-16
Glyma.04G040400	Glyma.04G040500	0.148954	0.367564	0.405246	9.1265e-07
Glyma.04G042400	Glyma.04G042500	0.346971	4.67392	0.0742356	3.99628e-100
Glyma.04G042500	Glyma.04G042600	0.136137	0.347247	0.392046	1.06752e-06
Glyma.04G043400	Glyma.04G043500	0.136346	0.322728	0.42248	4.1058e-06
Glyma.04G043500	Glyma.04G043600	0.124275	0.403166	0.308247	1.24351e-10
Glyma.04G043600	Glyma.04G043700	0.200217	0.996313	0.200958	4.48269e-19
Glyma.04G053300	Glyma.04G053400	0.0648364	0.160558	0.40382	0.0531781
Glyma.04G056700	Glyma.04G056800	0.240881	0.456363	0.527828	0.0328006
Glyma.04G061700	Glyma.04G061800	0.0872368	0.173719	0.502172	3.81809e-07
Glyma.04G068200	Glyma.04G068300	0.215452	0.572859	0.3761	7.71207e-05
Glyma.04G069100	Glyma.04G069200	0.0082516	0.623312	0.0132383	8.90957e-28
Glyma.04G069200	Glyma.04G069300	NA	0.273373	-8.12242e-15	NA
Glyma.04G070500	Glyma.04G070600	0.137454	0.254723	0.539623	0.00154801
Glyma.04G072700	Glyma.04G072800	0.0437428	0.469048	0.0932588	4.04394e-28
Glyma.04G081300	Glyma.04G081400	0.456526	0.276608	1.65044	0.0565484
Glyma.04G083500	Glyma.04G083600	0.23614	1.32205	0.178616	5.00713e-31
Glyma.04G083700	Glyma.04G083800	0.423172	4.30123	0.0983837	2.30662e-47
Glyma.04G085900	Glyma.04G086000	0.0240707	0.0816247	0.294895	7.45532e-07
Glyma.04G088700	Glyma.04G088800	0.541399	4.80588	0.112654	3.54988e-91
Glyma.04G091100	Glyma.04G091200	0.214579	4.30416	0.0498538	1.1041e-85
Glyma.04G091200	Glyma.04G091300	0.174271	4.4946	0.0387734	1.09438e-117
Glyma.04G094200	Glyma.04G094300	0.180457	0.862618	0.209197	1.87232e-21
Glyma.04G102600	Glyma.04G102700	0.0517192	0.229192	0.225659	2.42598e-16
Glyma.04G102700	Glyma.04G102800	0.100264	0.486809	0.205962	1.75365e-29
Glyma.04G103200	Glyma.04G103300	0.00221274	0.0125348	0.176529	0.15356
Glyma.04G104300	Glyma.04G104400	0.14761	0.143736	1.02695	0.808426
Glyma.04G112400	Glyma.04G112500	0.280032	0.527958	0.530405	0.044605
Glyma.04G113300	Glyma.04G113400	0.0652104	0.127391	0.511893	0.000592577
Glyma.04G113400	Glyma.04G113500	0.100037	0.146615	0.68231	0.0346377
Glyma.04G113500	Glyma.04G113600	0.174894	0.252099	0.69375	0.233166
Glyma.04G116000	Glyma.04G116100	0.10807	0.128006	0.844256	0.591241
Glyma.04G118300	Glyma.04G118400	NA	NA	NA	NA
Glyma.04G119100	Glyma.04G119200	0.130825	0.547228	0.239069	3.79718e-09
Glyma.04G125900	Glyma.04G126000	0.152517	1.07006	0.142531	3.35218e-15
Glyma.04G131100	Glyma.04G131200	0.0659932	0.173546	0.380264	0.00150098
Glyma.04G132500	Glyma.04G132600	0.179237	0.597348	0.300055	0.0079196
Glyma.04G136200	Glyma.04G136300	0.0933714	0.101992	0.915479	0.672356
Glyma.04G136400	Glyma.04G136500	0.150253	0.242438	0.619757	0.1726
Glyma.04G143900	Glyma.04G144000	0.0010168	0.00434946	0.233777	0.307923
Glyma.04G144000	Glyma.04G144100	NA	NA	NA	NA
Glyma.04G144100	Glyma.04G144200	NA	NA	NA	NA
Glyma.04G153400	Glyma.04G153500	0.505134	1.04305	0.484286	0.0162882
Glyma.04G157500	Glyma.04G157600	0.00343901	0.0317419	0.108343	0.000370484
Glyma.04G157600	Glyma.04G157700	0.00110129	0.0322655	0.0341322	3.60489e-05
Glyma.04G168700	Glyma.04G168800	0.02574	0.0245253	1.04953	0.971463
Glyma.04G175900	Glyma.04G176000	0.363466	1.40033	0.259557	8.86264e-30
Glyma.04G187000	Glyma.04G187100	0.158735	1.5748	0.100797	8.04182e-32
Glyma.04G191900	Glyma.04G192000	0.0538343	0.118803	0.453139	3.83031e-10
Glyma.04G193400	Glyma.04G193500	0.00258175	0.123584	0.0208907	2.85376e-15
Glyma.04G197400	Glyma.04G197500	0.231977	0.583145	0.397804	2.361e-09
Glyma.04G197700	Glyma.04G197800	0.233031	0.386968	0.602198	0.200759
Glyma.04G198400	Glyma.04G198500	0.0496767	0.253134	0.196247	2.85171e-09
Glyma.04G198500	Glyma.04G198600	0.402265	3.86486	0.104083	3.55439e-25
Glyma.04G204200	Glyma.04G204300	0.336254	1.21643	0.276428	1.47872e-06
Glyma.04G209100	Glyma.04G209200	0.163471	0.490492	0.33328	5.45194e-15
Glyma.04G216400	Glyma.04G216500	0.299271	0.379665	0.788252	0.064681
Glyma.04G219200	Glyma.04G219300	0.0812572	0.125568	0.647117	0.160473
Glyma.04G221100	Glyma.04G221200	0.0749299	0.887166	0.0844598	4.1625e-36
Glyma.04G227300	Glyma.04G227400	0.0617685	0.303684	0.203398	2.40489e-09
Glyma.04G227500	Glyma.04G227600	0.363608	2.58258	0.140793	2.77306e-07
Glyma.04G227700	Glyma.04G227800	0.029858	0.077541	0.385061	0.0025683
Glyma.04G228800	Glyma.04G228900	0.144622	0.283364	0.510377	0.0884303
Glyma.04G229400	Glyma.04G229500	0.0515272	0.510989	0.100838	1.84305e-28
Glyma.04G240000	Glyma.04G240100	0.218357	0.43173	0.505772	0.000355256
Glyma.04G240100	Glyma.04G240200	0.286112	0.754348	0.379284	0.00308246
Glyma.04G244000	Glyma.04G244100	0.452851	4.39316	0.103081	9.22931e-52
Glyma.04G247900	Glyma.04G248000	0.156959	0.248155	0.632504	0.0440488
Glyma.04G248700	Glyma.04G248800	0.0850496	0.240984	0.352927	1.00531e-07
Glyma.04G250800	Glyma.04G250900	0.0586505	0.284922	0.205847	4.74049e-06
Glyma.04G251000	Glyma.04G251100	0.256327	1.37155	0.186889	2.24237e-27
Glyma.05G003000	Glyma.05G003100	0.0973765	0.253083	0.384761	2.37409e-08
Glyma.05G003100	Glyma.05G003200	0.0552104	0.126792	0.435441	7.02646e-05
Glyma.05G008600	Glyma.05G008700	0.0900294	0.415256	0.216805	3.58304e-05
Glyma.05G008900	Glyma.05G009000	0.0834076	0.286636	0.290988	0.000379623
Glyma.05G009000	Glyma.05G009100	0.0636025	0.223325	0.284798	0.00165273
Glyma.05G021800	Glyma.05G021900	0.0839752	0.254874	0.329478	3.50682e-11
Glyma.05G021900	Glyma.05G022000	0.0851767	0.211922	0.401924	0.00252603
Glyma.05G022000	Glyma.05G022100	0.127394	0.357618	0.35623	7.55478e-05
Glyma.05G023600	Glyma.05G023700	0.091254	0.197733	0.461501	0.00010748
Glyma.05G023700	Glyma.05G023800	0.0752673	0.179823	0.418563	3.20254e-06
Glyma.05G029100	Glyma.05G029200	0.0566338	0.286728	0.197518	3.25041e-19
Glyma.05G030400	Glyma.05G030500	0.182622	1.05745	0.172701	1.47625e-45
Glyma.05G030500	Glyma.05G030600	0.159061	1.09445	0.145334	1.41534e-48
Glyma.05G035400	Glyma.05G035500	0.147491	0.185384	0.795599	0.312533
Glyma.05G039200	Glyma.05G039300	0.25045	0.15708	1.59441	0.00922002
Glyma.05G042500	Glyma.05G042600	0.0954282	0.285553	0.334188	5.63463e-10
Glyma.05G043000	Glyma.05G043100	0.0312401	0.186709	0.16732	4.1983e-13
Glyma.05G051400	Glyma.05G051500	0.100163	0.194518	0.514932	1.09939e-05
Glyma.05G052300	Glyma.05G052400	NA	0.0095537	0	NA
Glyma.05G054000	Glyma.05G054100	0.0533396	0.151893	0.351167	5.53063e-05
Glyma.05G054800	Glyma.05G054900	0.0399185	0.130681	0.305464	5.21894e-05
Glyma.05G057200	Glyma.05G057300	0.166895	0.575313	0.290095	4.68333e-05
Glyma.05G057400	Glyma.05G057500	0.0860588	0.348843	0.246698	2.69201e-05
Glyma.05G057700	Glyma.05G057800	0.030496	0.168876	0.180583	8.34343e-05
Glyma.05G068700	Glyma.05G068800	0.707737	1.82062	0.388734	3.20797e-06
Glyma.05G071300	Glyma.05G071400	0.334446	0.679079	0.492499	3.2465e-06
Glyma.05G072700	Glyma.05G072800	NA	NA	NA	NA
Glyma.05G075100	Glyma.05G075200	0.254397	0.842967	0.301787	1.87362e-12
Glyma.05G080400	Glyma.05G080500	0.219038	0.407422	0.537621	0.00271057
Glyma.05G082300	Glyma.05G082400	0.180163	0.439685	0.409755	4.08495e-12
Glyma.05G082400	Glyma.05G082500	0.151431	0.385946	0.392363	2.0226e-13
Glyma.05G099900	Glyma.05G100000	0.145652	0.356247	0.408851	2.24407e-12
Glyma.05G102800	Glyma.05G102900	0.361363	3.52355	0.102556	2.90715e-26
Glyma.05G104900	Glyma.05G105000	0.0539153	0.188372	0.286216	1.15643e-12
Glyma.05G119500	Glyma.05G119600	0.147933	0.199978	0.739747	0.0667307
Glyma.05G121200	Glyma.05G121300	0.269703	0.594392	0.453747	0.000145695
Glyma.05G121300	Glyma.05G121400	0.0723047	0.143016	0.505572	0.0261033
Glyma.05G121500	Glyma.05G121600	0.143508	0.258476	0.555207	0.00783335
Glyma.05G121800	Glyma.05G121900	0.26484	0.616927	0.429289	1.42311e-07
Glyma.05G123700	Glyma.05G123800	0.267488	0.458992	0.582773	0.00809922
Glyma.05G123800	Glyma.05G123900	0.304911	0.483618	0.63048	0.0174979
Glyma.05G123900	Glyma.05G124000	0.103041	0.230109	0.44779	0.000163196
Glyma.05G124800	Glyma.05G124900	0.195991	0.698265	0.280683	3.86731e-22
Glyma.05G124900	Glyma.05G125000	0.125621	0.264101	0.475653	7.42365e-07
Glyma.05G125000	Glyma.05G125100	0.149235	0.361919	0.412344	2.13324e-08
Glyma.05G125800	Glyma.05G125900	0.187434	1.90487	0.0983971	1.6697e-55
Glyma.05G126700	Glyma.05G126800	0.173551	0.513096	0.338242	0.000268657
Glyma.05G126800	Glyma.05G126900	0.0535801	0.160426	0.333985	3.98647e-07
Glyma.05G128900	Glyma.05G129000	0.208133	0.419007	0.49673	0.00982416
Glyma.05G136200	Glyma.05G136300	0.124127	0.509672	0.243542	3.17628e-25
Glyma.05G136300	Glyma.05G136400	0.108954	0.218832	0.497888	0.000153689
Glyma.05G137500	Glyma.05G137600	0.204455	0.328525	0.622342	0.0779495
Glyma.05G141300	Glyma.05G141400	0.0563816	0.119709	0.47099	0.00607872
Glyma.05G146400	Glyma.05G146500	0.100702	0.286281	0.351759	5.09905e-16
Glyma.05G150600	Glyma.05G150700	0.205898	0.747016	0.275627	6.68917e-20
Glyma.05G153100	Glyma.05G153200	0.173771	0.268568	0.64703	0.0707048
Glyma.05G154300	Glyma.05G154400	0.451664	1.14571	0.394222	0.000436782
Glyma.05G161400	Glyma.05G161500	0.135482	0.291	0.465576	0.000573042
Glyma.05G161500	Glyma.05G161600	0.129022	0.386809	0.333554	5.08533e-07
Glyma.05G162500	Glyma.05G162600	0.153992	0.366268	0.420436	3.402e-06
Glyma.05G164600	Glyma.05G164700	0.08807	0.24033	0.366454	5.7505e-08
Glyma.05G164700	Glyma.05G164800	0.159843	0.4967	0.321809	1.32287e-14
Glyma.05G164900	Glyma.05G165000	0.0961874	0.122507	0.785158	0.38733
Glyma.05G169100	Glyma.05G169200	0.0956535	0.211102	0.453114	5.16206e-05
Glyma.05G170000	Glyma.05G170100	0.260652	0.473153	0.550883	0.0540699
Glyma.05G171800	Glyma.05G171900	0.0301784	0.145776	0.20702	1.2143e-05
Glyma.05G171900	Glyma.05G172000	0.000499567	NA	NA	NA
Glyma.05G173300	Glyma.05G173400	0.125681	0.362004	0.347182	6.93444e-14
Glyma.05G174700	Glyma.05G174800	0.165607	0.528101	0.31359	4.33989e-11
Glyma.05G184000	Glyma.05G184100	0.029317	0.251616	0.116515	2.36233e-12
Glyma.05G190300	Glyma.05G190400	0.0487236	0.160787	0.303033	4.3813e-05
Glyma.05G191000	Glyma.05G191100	0.106382	0.48356	0.219998	3.21404e-24
Glyma.05G196900	Glyma.05G197000	0.111572	0.222735	0.50092	2.61206e-05
Glyma.05G203200	Glyma.05G203300	0.43108	2.30114	0.187333	1.51047e-08
Glyma.05G203300	Glyma.05G203400	0.48241	2.27613	0.211943	4.79685e-10
Glyma.05G206900	Glyma.05G207000	0.204033	2.4788	0.0823112	4.39512e-29
Glyma.05G214100	Glyma.05G214200	0.0118177	0.0612807	0.192846	0.00121542
Glyma.05G215000	Glyma.05G215100	0.629302	1.8598	0.33837	6.63333e-12
Glyma.05G215300	Glyma.05G215400	0.117854	0.220199	0.535218	0.00824487
Glyma.05G223300	Glyma.05G223400	0.263677	1.5617	0.16884	8.97999e-06
Glyma.05G227200	Glyma.05G227300	0.190401	0.979985	0.19429	3.32196e-06
Glyma.05G231800	Glyma.05G231900	0.124134	0.808738	0.153491	1.95557e-35
Glyma.05G233300	Glyma.05G233400	0.0760759	0.259133	0.293579	3.77375e-13
Glyma.05G236200	Glyma.05G236300	0.192398	0.648075	0.296876	2.42688e-07
Glyma.05G236800	Glyma.05G236900	0.0577876	0.211376	0.273388	1.25273e-12
Glyma.05G242300	Glyma.05G242400	0.2418	1.90399	0.126996	1.15189e-19
Glyma.05G244300	Glyma.05G244400	0.112663	0.453162	0.248614	9.30403e-29
Glyma.05G247800	Glyma.05G247900	0.239148	3.9961	0.0598454	3.44594e-58
Glyma.06G005600	Glyma.06G005700	0.175193	0.432676	0.404906	7.02166e-06
Glyma.06G006100	Glyma.06G006200	0.307555	0.714739	0.430304	0.0566665
Glyma.06G006400	Glyma.06G006500	0.0809626	0.252057	0.321207	0.0065305
Glyma.06G006600	Glyma.06G006700	0.0840317	0.271482	0.309529	0.00498223
Glyma.06G006700	Glyma.06G006800	0.0668987	0.195718	0.341811	0.0107663
Glyma.06G011900	Glyma.06G012000	0.0351602	0.26583	0.132265	1.27251e-09
Glyma.06G014700	Glyma.06G014800	0.0238249	0.175926	0.135426	2.0205e-13
Glyma.06G016900	Glyma.06G017000	0.0683441	0.251065	0.272217	0.00186608
Glyma.06G021700	Glyma.06G021800	0.105978	0.261944	0.404581	0.000110682
Glyma.06G022500	Glyma.06G022600	0.169957	0.281713	0.603298	8.11253e-05
Glyma.06G022700	Glyma.06G022800	0.302674	1.71814	0.176164	6.67254e-35
Glyma.06G022800	Glyma.06G022900	0.198964	1.56965	0.126757	2.78533e-30
Glyma.06G026200	Glyma.06G026300	0.22274	2.03056	0.109694	1.46637e-70
Glyma.06G028100	Glyma.06G028200	0.0576519	0.312209	0.184658	2.19819e-19
Glyma.06G029100	Glyma.06G029200	0.551966	4.16406	0.132555	2.71732e-36
Glyma.06G031000	Glyma.06G031100	0.0763441	0.191502	0.398659	0.00687723
Glyma.06G034100	Glyma.06G034200	0.0110964	0.0889587	0.124736	1.25476e-05
Glyma.06G035200	Glyma.06G035300	0.109667	0.394196	0.278204	1.72511e-17
Glyma.06G039300	Glyma.06G039400	0.0906537	0.219039	0.41387	0.0198013
Glyma.06G041200	Glyma.06G041300	0.148632	0.485542	0.306116	3.97506e-06
Glyma.06G043900	Glyma.06G044000	0.0950899	0.500478	0.189998	5.72149e-13
Glyma.06G053800	Glyma.06G053900	0.171878	0.309503	0.555336	0.0133393
Glyma.06G057100	Glyma.06G057200	0.137085	0.505391	0.271244	3.39316e-13
Glyma.06G062600	Glyma.06G062700	0.0741628	0.110336	0.672154	0.012599
Glyma.06G062700	Glyma.06G062800	0.0879823	0.150921	0.582969	0.00016877
Glyma.06G064100	Glyma.06G064200	NA	0.0672387	-1.65117e-14	NA
Glyma.06G068600	Glyma.06G068700	0.187109	0.857189	0.218282	3.85864e-45
Glyma.06G070500	Glyma.06G070600	0.008248	0.433787	0.0190139	1.80334e-28
Glyma.06G070600	Glyma.06G070700	0.00198183	0.569712	0.00347865	1.5066e-35
Glyma.06G070900	Glyma.06G071000	0.0580584	0.197389	0.294131	1.39269e-08
Glyma.06G073400	Glyma.06G073500	0.425077	0.572473	0.742529	0.374068
Glyma.06G073900	Glyma.06G074000	0.0452158	0.470918	0.0960163	5.57763e-29
Glyma.06G083000	Glyma.06G083100	0.136856	0.211135	0.648193	0.0238466
Glyma.06G083100	Glyma.06G083200	0.154379	0.21985	0.702202	0.0460996
Glyma.06G083900	Glyma.06G084000	0.130656	0.0507429	2.57487	0.128609
Glyma.06G085000	Glyma.06G085100	0.192759	1.10097	0.175081	6.73755e-39
Glyma.06G085200	Glyma.06G085300	0.0924034	0.201974	0.457501	1.99464e-06
Glyma.06G087200	Glyma.06G087300	0.147069	0.213273	0.689582	0.198038
Glyma.06G088200	Glyma.06G088300	0.108226	0.349586	0.309583	1.49042e-12
Glyma.06G088700	Glyma.06G088800	0.113094	0.36267	0.311837	0.0567694
Glyma.06G090700	Glyma.06G090800	0.564716	4.83301	0.116846	1.34899e-73
Glyma.06G092800	Glyma.06G092900	0.154389	4.42579	0.0348839	4.93717e-129
Glyma.06G096000	Glyma.06G096100	0.192742	0.668943	0.288129	3.75425e-24
Glyma.06G097900	Glyma.06G098000	0.500969	3.85402	0.129986	4.7358e-30
Glyma.06G103900	Glyma.06G104000	0.143126	0.435639	0.328543	4.96693e-11
Glyma.06G104400	Glyma.06G104500	0.123839	0.194825	0.635641	0.0443644
Glyma.06G106300	Glyma.06G106400	0.32463	0.474499	0.684152	0.0234869
Glyma.06G110900	Glyma.06G111000	0.123217	0.313267	0.393329	3.71041e-07
Glyma.06G111700	Glyma.06G111800	0.178569	0.322211	0.554199	0.00175974
Glyma.06G111900	Glyma.06G112000	0.0887954	0.302197	0.293833	2.75092e-11
Glyma.06G112000	Glyma.06G112100	0.0696046	0.20234	0.343998	3.2531e-07
Glyma.06G114700	Glyma.06G114800	0.151703	0.340578	0.445427	3.34722e-06
Glyma.06G118500	Glyma.06G118600	0.0928934	0.485453	0.191354	8.71746e-05
Glyma.06G119200	Glyma.06G119300	0.390624	4.66013	0.0838227	2.9965e-84
Glyma.06G123200	Glyma.06G123300	0.0616107	0.177662	0.346787	1.26854e-06
Glyma.06G123500	Glyma.06G123600	0.324214	0.618272	0.524388	0.0218918
Glyma.06G123700	Glyma.06G123800	0.0683895	0.257766	0.265316	2.95743e-07
Glyma.06G128100	Glyma.06G128200	0.245058	0.518146	0.472951	1.39286e-05
Glyma.06G129900	Glyma.06G130000	0.152656	0.228782	0.667253	0.0927258
Glyma.06G130400	Glyma.06G130500	0.271921	1.56504	0.173747	1.56452e-05
Glyma.06G130500	Glyma.06G130600	0.237459	0.425528	0.558034	0.100354
Glyma.06G135200	Glyma.06G135300	0.0466142	0.438208	0.106375	5.60961e-27
Glyma.06G135900	Glyma.06G136000	0.141919	0.44995	0.31541	0.00831369
Glyma.06G137100	Glyma.06G137200	0.0243074	0.223357	0.108828	1.12732e-18
Glyma.06G137200	Glyma.06G137300	0.0207095	0.297101	0.0697052	1.68457e-25
Glyma.06G137700	Glyma.06G137800	0.079778	0.348519	0.228906	4.6799e-10
Glyma.06G138600	Glyma.06G138700	NA	0.0228823	9.70376e-14	NA
